ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
menomini,,17,men,mez,{},45.5,-88.3333333333,North America,,Menomini,2079,False,False
michif,,17,mcf,crg,{},52.0,-100.166666667,North America,,Michif,172,False,False
micmac,,17,mic,mic,{},45.0,-63.0,North America,,Micmac,992,False,False
mikasuki,,260,mki,mik,{},32.0,-85.0,North America,,Mikasuki,1409,False,False
miskito,,251,mis,miq,{},14.0,-83.6666666667,North America,,Miskito,2239,False,False
miskito coast english creole,,331,mce,bzj,{},16.25,-88.8333333333,North America,,Mískito Coast English Creole,173,False,False
miwok (bodega),,350,mkb,csi,{},38.3333333333,-123.0,North America,,Miwok (Bodega),394,False,False
miwok (central sierra),,350,mcs,csm,{},38.0,-120.333333333,North America,,Miwok (Central Sierra),940,False,False
miwok (lake),,350,mwl,lmw,{},38.9166666667,-122.666666667,North America,,Miwok (Lake),395,False,False
miwok (northern sierra),,350,mwn,nsq,{},38.3333333333,-120.666666667,North America,,Miwok (Northern Sierra),941,False,False
miwok (plains),,350,mwp,pmw,{},38.0,-121.0,North America,,Miwok (Plains),396,False,False
miwok (southern sierra),,350,mss,skd,{},37.5,-120.0,North America,,Miwok (Southern Sierra),2405,False,True
mixe (ayutla),,252,mxx,mxp,{},17.0833333333,-96.0833333333,North America,,Mixe (Ayutla),2661,False,False
mixe (coatlan),,252,mco,mco,{},16.9166666667,-95.6666666667,North America,,Mixe (Coatlán),1557,False,False
mixe (tlahuitoltepec),,252,mth,mxp,{},17.0833333333,-96.1666666667,North America,,Mixe (Tlahuitoltepec),397,False,False
mixe (totontepec),,252,mtp,mto,{},17.25,-96.0,North America,,Mixe (Totontepec),1365,False,False
mixtec (alacatlatzala),,334,mxl,mim,{},17.25,-98.5833333333,North America,,Mixtec (Alacatlatzala),174,False,False
mixtec (atatlahuca),,334,mxa,mib,{},17.0,-97.75,North America,,Mixtec (Atatlahuca),942,False,False
mixtec (ayutla),,334,mxt,miy,{},16.9166666667,-99.1666666667,North America,,Mixtec (Ayutla),562,False,False
mixtec (chalcatongo),,334,mxc,mig,{},17.05,-97.5833333333,North America,,Mixtec (Chalcatongo),2483,True,True
mixtec (chayuco),,334,mxu,mih,{},16.4166666667,-97.8333333333,North America,,Mixtec (Chayuco),398,False,False
mixtec (coatzospan),,334,mxz,miz,{},18.0833333333,-96.5833333333,North America,,Mixtec (Coatzospan),399,False,False
mixtec (jamiltepec),,334,mja,mxt,{},16.25,-97.8333333333,North America,,Mixtec (Jamiltepec),564,False,False
mixtec (jicaltepec),,334,mxj,mio,{},16.3333333333,-98.0,North America,,Mixtec (Jicaltepec),1655,False,False
mixtec (molinos),,334,mxm,mig,{},17.0,-97.5833333333,North America,,Mixtec (Molinos),1191,False,False
mixtec (ocotepec),,334,mxo,mie,{},17.1666666667,-97.75,North America,,Mixtec (Ocotepec),1841,False,False
mixtec (penoles),,334,mxp,mil,{},17.0833333333,-96.9166666667,North America,,Mixtec (Peñoles),2064,False,False
mixtec (san juan colorado),,334,mjc,mjc,{},16.5,-98.0,North America,,Mixtec (San Juan Colorado),400,False,False
mixtec (san miguel el grande),,334,mxg,mig,{},17.05,-97.5666666667,North America,,Mixtec (San Miguel el Grande),401,False,False
mixtec (silacayoapan),,334,mxs,mks,{},17.5,-98.1666666667,North America,,Mixtec (Silacayoapan),402,False,False
mixtec (yosondua),,334,mxy,mpm,{},16.9166666667,-97.5833333333,North America,,Mixtec (Yosondúa),1656,False,False
mohawk,,192,moh,moh,{},43.5,-74.25,North America,,Mohawk,2065,False,False
mojave,,170,moj,mov,{},34.6666666667,-114.583333333,North America,,Mojave,1088,False,False
molala,,351,mll,mbe,{},44.5,-122.5,North America,,Molala,175,False,False
mono (in united states),,477,mno,mnr,{},38.0,-119.0,North America,,Mono (in United States),1696,False,False
montagnais,,17,mtg,moe,{},52.0,-65.0,North America,,Montagnais,993,False,False
mopan,,250,mop,mop,{},16.5833333333,-88.6666666667,North America,,Mopan,820,False,False
munsee,,17,mse,umu,{},41.5,-74.6666666667,North America,,Munsee,995,False,False
musqueam,,360,msq,hur,{},49.1666666667,-123.0,North America,,Musqueam,2659,False,False
mutsun,,347,mut,css,{},36.8333333333,-121.5,North America,,Mutsun,1808,False,False
nahuatl (central),,476,nhc,nhn,{},19.0,-98.25,North America,,Nahuatl (Central),181,False,False
nahuatl (huasteca),,476,nhh,"nhe, nhw",{},22.0,-99.0,North America,,Nahuatl (Huasteca),1768,False,False
nahuatl (mecayapan isthmus),,476,nmi,nhx,{},18.25,-94.8333333333,North America,,Nahuatl (Mecayapan Isthmus),889,False,False
nahuatl (michoacan),,476,nhm,ncl,{},18.5,-103.0,North America,,Nahuatl (Michoacán),1731,False,False
nahuatl (north puebla),,476,nhn,ncj,{},20.0,-98.25,North America,,Nahuatl (North Puebla),2102,False,False
nahuatl (pajapan),,476,npa,nhp,{},18.25,-94.75,North America,,Nahuatl (Pajapan),410,False,False
nahuatl (pochutla),,476,nhp,,{},15.75,-96.5,North America,,Nahuatl (Pochutla),182,False,False
nahuatl (sierra de zacapoaxtla),,476,nsz,azz,{},19.5833333333,-97.3333333333,North America,,Nahuatl (Sierra de Zacapoaxtla),569,False,False
nahuatl (tetelcingo),,476,nht,nhg,{},19.6666666667,-99.0,North America,,Nahuatl (Tetelcingo),2429,False,True
nahuatl (xalitla),,476,nhx,ngu,{},18.0,-99.5,North America,,Nahuatl (Xalitla),411,False,False
nanticoke,,17,nnt,nnt,{},38.0,-76.25,North America,,Nanticoke,183,False,False
naskapi,,17,nsk,nsk,{},56.0,-70.0,North America,,Naskapi,413,False,False
natchez,,271,nat,ncz,{},31.75,-91.3333333333,North America,,Natchez,1472,False,False
navajo,,262,nav,nav,{},36.1666666667,-108.0,North America,,Navajo,2416,False,True
nevome,,478,nev,ood,{},31.0,-112.5,North America,,Nevome,1769,False,False
nez perce,,348,nez,nez,{},46.0,-116.0,North America,,Nez Perce,2411,False,True
ngabere,,122,nbr,gym,{},8.66666666667,-82.0,North America,,Ngäbere,2117,False,False
nisenan,,345,nsn,nsz,{},39.0,-121.0,North America,,Nisenan,1562,False,False
nisgha,,352,nsg,ncg,{},55.0,-130.0,North America,,Nisgha,2005,False,False
nitinaht,,481,nit,dtd,{},48.6666666667,-124.75,North America,,Nitinaht,421,False,False
nuuchahnulth,,481,nuu,noo,{},49.6666666667,-126.666666667,North America,,Nuuchahnulth,2191,False,False
ocuilteco,,780,ocu,ocu,{},18.9166666667,-99.6666666667,North America,,Ocuilteco,1774,False,False
ojibwa (eastern),,17,oji,"ojg, otw",{},46.0,-80.0,North America,,Ojibwa (Eastern),2207,False,False
ojibwa (severn),,17,ojs,ojs,{},53.0,-90.0,North America,,Ojibwa (Severn),893,False,False
ojibwe (minnesota),,17,ojm,ciw,{},47.6666666667,-92.5,North America,,Ojibwe (Minnesota),732,False,False
okanagan,,362,oka,oka,{},49.5,-118.5,North America,,Okanagan,824,False,False
olutec,,252,olu,plo,{},17.95,-95.0,North America,,Olutec,825,False,False
omaha,,391,omh,oma,{},42.0,-97.25,North America,,Omaha,1324,False,False
oneida,,192,ond,one,{},43.0,-75.6666666667,North America,,Oneida,2441,True,True
onondaga,,192,onn,ono,{},42.75,-76.1666666667,North America,,Onondaga,425,False,False
oodham,,478,ood,ood,{},32.0,-112.0,North America,,O'odham,2354,False,False
osage,,391,osa,osa,{},37.0,-94.0,North America,,Osage,1565,False,False
oto,,391,oto,iow,{},40.5,-96.0,North America,,Oto,578,False,False
otomi (ixtenco),,336,oix,otz,{},19.0833333333,-97.9166666667,North America,,Otomí (Ixtenco),1000,False,False
otomi (mezquital),,336,otm,ote,{},20.1666666667,-99.1666666667,North America,,Otomí (Mezquital),2409,True,True
otomi (santiago mexquititlan),,336,osm,otq,{},20.0833333333,-100.083333333,North America,,Otomí (Santiago Mexquititlan),428,False,False
otomi (sierra),,336,ots,otm,{},20.6666666667,-98.8333333333,North America,,Otomí (Sierra),579,False,False
paiute (northern),,477,pno,pao,{},42.0,-118.0,North America,,Paiute (Northern),2120,False,False
paiute (southern),,477,put,ute,{},37.8333333333,-113.333333333,North America,,Paiute (Southern),1139,False,False
pame,,338,pam,pbs,{},22.0,-99.5,North America,,Pame,1326,False,False
papiamentu,,331,pap,pap,{},12.25,-69.0,North America,,Papiamentu,894,False,False
passamaquoddymaliseet,,17,psm,pqm,{},45.0,-67.0,North America,,Passamaquoddy-Maliseet,2385,False,True
patwin,,349,ptw,pwu,{},39.0,-122.333333333,North America,,Patwin,1197,False,False
pawnee,,115,pwn,paw,{},41.0,-98.6666666667,North America,,Pawnee,1617,False,False
pech,,126,pec,pay,{},15.0,-85.5,North America,,Pech,1981,False,False
pima bajo,,478,pba,pia,{},29.0,-111.0,North America,,Pima Bajo,1845,False,False
pipil,,476,pip,ppl,{},13.8333333333,-89.5833333333,North America,,Pipil,2324,False,False
plainsindians sign language,,330,psl,psd,{},40.0,-100.0,North America,,Plains-Indians Sign Language,200,False,False
pocomam oriental,,250,poc,poa,{},14.75,-89.75,North America,,Pocomam Oriental,433,False,False
pokomchi,,250,pkm,poh,{},15.4166666667,-90.5,North America,,Pokomchí,738,False,False
pomo (central),,176,pmc,poo,{},39.0,-123.333333333,North America,,Pomo (Central),946,False,False
pomo (eastern),,176,pme,peb,{},39.0,-122.666666667,North America,,Pomo (Eastern),1942,False,False
pomo (northern),,176,pmn,pej,{},39.3333333333,-123.5,North America,,Pomo (Northern),1003,False,False
pomo (southeastern),,176,pso,pom,{},39.0,-122.5,North America,,Pomo (Southeastern),2360,False,True
popoloca (metzontla),,339,pop,pbe,{},18.1666666667,-97.5,North America,,Popoloca (Metzontla),898,False,False
popoloca (san juan atzingo),,339,psj,poe,{},18.1666666667,-96.4166666667,North America,,Popoloca (San Juan Atzingo),1265,False,False
popoloca (san vicente coyotepec),,339,psv,pbf,{},18.25,-97.8333333333,North America,,Popoloca (San Vicente Coyotepec),434,False,False
popoluca (sierra),,252,zqs,poi,{},18.3333333333,-95.1666666667,North America,,Popoluca (Sierra),1435,False,False
poqomam,,250,pcm,poc,{},14.6666666667,-90.5,North America,,Poqomam,201,False,False
potawatomi,,17,pot,pot,{},44.5,-85.0,North America,,Potawatomi,435,False,False
powhatan,,17,pow,pim,{},37.3333333333,-76.5,North America,,Powhatan,436,False,False
purepecha,,408,pur,tsz,{},19.5,-101.666666667,North America,,Purépecha,2347,False,False
quechan,,170,que,yum,{},32.8333333333,-114.333333333,North America,,Quechan,899,False,False
quiche,,250,qch,quc,{},15.0,-91.4166666667,North America,,Quiché,948,False,False
quileute,,131,qui,qui,{},47.9166666667,-124.25,North America,,Quileute,2296,False,False
rama,,125,ram,rma,{},11.75,-83.75,North America,,Rama,2468,True,True
rumsien,,347,cos,css,{},36.8333333333333,-121.75,North America,,Rumsien,978,False,False
saanich,,360,sch,str,{},48.5833333333,-123.416666667,North America,,Saanich,210,False,False
sahaptin (northern),,348,shp,"waa, yak",{},46.5,-120.0,North America,,Sahaptin (Northern),1620,False,False
sahaptin (umatilla),,348,smt,uma,{},45.6666666667,-118.5,North America,,Sahaptin (Umatilla),1142,False,False
salinan,,359,sal,sln,{},36.0,-121.0,North America,,Salinan,2121,False,False
salish (samish straits),,360,sss,str,{},48.5833333333,-122.583333333,North America,,Salish (Samish Straits),592,False,False
salish (southern puget sound),,360,sps,slh,{},47.25,-122.5,North America,,Salish (Southern Puget Sound),593,False,False
salish (straits),,360,sst,str,{},48.75,-123.25,North America,,Salish (Straits),212,False,False
sarcee,,262,src,srs,{},52.5,-116.0,North America,,Sarcee,1943,False,False
sayula popoluca,,252,say,pos,{},17.8333333333,-95.0,North America,,Sayula Popoluca,745,False,False
seminole,,260,smn,mus,{},33.0,-84.0,North America,,Seminole,1479,False,False
seneca,,192,snc,see,{},42.5,-77.5,North America,,Seneca,2209,False,False
seri,,171,ser,sei,{},29.0,-112.0,North America,,Seri,2104,False,False
serrano,,800,srr,ser,{},34.5,-117.0,North America,,Serrano,835,False,False
shasta,,174,shs,sht,{},41.8333333333,-122.666666667,North America,,Shasta,1737,False,False
shawnee,,17,shw,sjw,{},40.0,-83.0,North America,,Shawnee,597,False,False
shoshone,,477,sho,shh,{},41.0,-114.0,North America,,Shoshone,1622,False,False
shoshone (wind river),,477,swr,shh,{},43.4166666667,-108.833333333,North America,,Shoshone (Wind River),215,False,False
shuswap,,362,shu,shs,{},52.0,-120.0,North America,,Shuswap,2223,False,False
sipakapense,,250,qum,qum,{},15.25,-91.75,North America,,Sipakapense,2662,False,False
siuslaw,,329,siu,sis,{},44.0,-124.0,North America,,Siuslaw,2232,False,False
slave,,262,sla,"scs, xsl",{},67.0,-125.0,North America,,Slave,2517,True,True
slavey,,262,slv,xsl,{},60.0,-120.0,North America,,Slavey,449,False,False
songish,,360,sgs,str,{},48.45,-123.333333333,North America,,Songish,218,False,False
sooke,,360,soo,str,{},48.3333333333,-123.75,North America,,Sooke,219,False,False
spokane,,362,spo,spo,{},47.6666666667,-117.75,North America,,Spokane,901,False,False
squamish,,360,squ,squ,{},49.6666666667,-123.166666667,North America,,Squamish,2422,False,True
stoney,,391,sto,sto,{},53.75,-116.5,North America,,Stoney,752,False,False
takelma,,407,tkl,tkm,{},42.5,-123.0,North America,,Takelma,2212,False,False
tanacross,,262,tnc,tcb,{},63.5,-143.5,North America,,Tanacross,1624,False,False
tanaina,,262,tnj,tfn,{},62.0,-150.0,North America,,Tanaina,457,False,False
tanana (lower),,262,tnl,taa,{},65.0,-150.0,North America,,Tanana (Lower),458,False,False
tarahumara (central),,479,tce,tar,{},27.5,-107.5,North America,,Tarahumara (Central),1847,False,False
tarahumara (western),,479,twe,tac,{},27.5,-108.0,North America,,Tarahumara (Western),1965,False,False
tectiteco,,250,tec,ttc,{},15.4166666667,-92.0833333333,North America,,Tectiteco,230,False,False
tepecano,,478,tpc,tep,{},21.75,-104.75,North America,,Tepecano,231,False,False
tepehua (huehuetla),,429,tee,tee,{},20.5,-98.0,North America,,Tepehua (Huehuetla),2660,False,False
tepehuan (northern),,478,tpn,ntp,{},26.3333333333,-107.0,North America,,Tepehuan (Northern),2181,False,False
tepehuan (southeastern),,478,tps,stp,{},23.0,-104.5,North America,,Tepehuan (Southeastern),1915,False,False
tepehua (tlachichilco),,429,tep,tpt,{},20.5833333333,-98.25,North America,,Tepehua (Tlachichilco),1849,False,False
teribe,,123,trb,tfr,{},9.33333333333,-82.6666666667,North America,,Teribe,2195,False,False
tewa (arizona),,215,tew,tew,{},35.8333333333,-110.416666667,North America,,Tewa (Arizona),609,False,False
tewa (rio grande),,215,trg,tew,{},36.25,-106.166666667,North America,,Tewa (Rio Grande),464,False,False
tewa (san juan pueblo),,215,tsj,tew,{},36.0833333333,-106.083333333,North America,,Tewa (San Juan Pueblo),465,False,False
thompson,,362,tho,thp,{},49.75,-121.75,North America,,Thompson,1095,False,False
tiipay (jamul),,170,tja,dih,{},32.1666666667,-116.5,North America,,Tiipay (Jamul),2196,False,False
tillamook,,361,til,til,{},45.3333333333,-123.75,North America,,Tillamook,760,False,False
timucua,,419,tmc,tjm,{},30.25,-82.5,North America,,Timucua,1534,False,False
tiwa (northern),,215,twn,twf,{},36.5,-105.5,North America,,Tiwa (Northern),1986,False,False
tiwa (southern),,215,tws,tix,{},35.0,-106.333333333,North America,,Tiwa (Southern),468,False,False
tlapanec,,333,tlp,tcf,{},17.0833333333,-99.0,North America,,Tlapanec,2183,False,False
tlingit,,263,tli,tli,{},59.0,-135.0,North America,,Tlingit,2372,False,True
tojolabal,,250,toj,toj,{},16.3333333333,-91.5,North America,,Tojolabal,1010,False,False
tol,,420,tol,jic,{},14.6666666667,-87.0,North America,,Tol,2087,False,False
tonkawa,,421,ton,tqw,{},30.25,-96.75,North America,,Tonkawa,2322,False,False
totonac (misantla),,429,tot,tlc,{},19.9166666667,-96.9166666667,North America,,Totonac (Misantla),1988,False,False
totonac (papantla),,429,tpa,top,{},20.3333333333,-97.3333333333,North America,,Totonac (Papantla),1535,False,False
totonac (sierra),,429,tos,tos,{},19.9166666667,-97.4166666667,North America,,Totonac (Sierra),471,False,False
totonac (xicotepec de juarez),,429,txj,too,{},20.4166666667,-97.8333333333,North America,,Totonac (Xicotepec de Juárez),2031,False,False
trique (chicahuaxtla),,334,trc,trs,{},17.1666666667,-97.8333333333,North America,,Trique (Chicahuaxtla),472,False,False
trique (copala),,334,tri,trc,{},17.1666666667,-97.9166666667,North America,,Trique (Copala),2032,False,False
tsimshian (coast),,352,tsi,tsi,{},52.5,-129.0,North America,,Tsimshian (Coast),2380,False,True
tubar,,472,tub,tbu,{},27.0,-108.0,North America,,Tubar,473,False,False
tubatulabal,,800,tbb,tub,{},36.0,-118.333333333,North America,,Tübatulabal,957,False,False
tumpisa shoshone,,477,tsh,par,{},37.0,-117.0,North America,,Tümpisa Shoshone,2316,False,False
tunica,,453,tun,tun,{},32.6666666667,-91.0,North America,,Tunica,2381,False,True
tuscarora,,192,tus,tus,{},36.0,-77.5,North America,,Tuscarora,1916,False,False
tutchone (northern),,262,tut,ttm,{},63.0,-137.0,North America,,Tutchone (Northern),475,False,False
tutelo,,391,tte,tta,{},37.6666666667,-78.75,North America,,Tutelo,1574,False,False
twana,,360,twa,twa,{},47.6666666667,-122.75,North America,,Twana,239,False,False
tzeltal,,250,tze,"tzb, tzh",{},16.8333333333,-92.25,North America,,Tzeltal,476,False,False
tzeltal (aguacatenango),,250,tza,tzh,{},16.4166666667,-92.5,North America,,Tzeltal (Aguacatenango),1280,False,False
tzeltal (bachajon),,250,tzb,tzb,{},16.9166666667,-92.0,North America,,Tzeltal (Bachajón),477,False,False
tzeltal (tenejapa),,250,tzt,tzh,{},16.6666666667,-92.3333333333,North America,,Tzeltal (Tenejapa),478,False,False
tzotzil,,250,tzo,tzo,{},16.5,-92.6666666667,North America,,Tzotzil,1853,False,False
tzotzil (san andres),,250,tzs,tzs,{},17.0,-92.8333333333,North America,,Tzotzil (San Andrés),479,False,False
tzotzil (zinacantan),,250,tzz,tzz,{},16.8333333333,-92.8333333333,North America,,Tzotzil (Zinacantán),615,False,False
tzutujil,,250,tzu,tzj,{},14.6666666667,-91.3333333333,North America,,Tzutujil,2325,False,False
unami,,17,unm,unm,{},40.0,-75.1666666667,North America,,Unami,761,False,False
upper kuskokwim,,262,uku,kuu,{},63.0,-157.0,North America,,Upper Kuskokwim,847,False,False
ute,,477,ute,ute,{},39.0,-109.0,North America,,Ute,2068,False,False
wappo,,485,wap,wao,{},38.5,-122.5,North America,,Wappo,2307,False,False
washo,,487,was,was,{},39.25,-120.0,North America,,Washo,2161,False,False
wichita,,115,wic,wic,{},33.3333333333,-97.3333333333,North America,,Wichita,2449,True,True
wikchamni,,344,wik,yok,{},36.4166666667,-119.083333333,North America,,Wikchamni,1990,False,False
winnebago,,391,wnb,win,{},43.5,-88.5,North America,,Winnebago,965,False,False
wintu,,349,win,wnw,{},41.0,-122.5,North America,,Wintu,2308,False,False
wiyot,,18,wiy,wiy,{},40.8333333333,-124.166666667,North America,,Wiyot,2244,False,False
wyandot,,192,wya,wya,{},44.3333333333,-77.5,North America,,Wyandot,1013,False,False
yana,,175,yan,ynn,{},40.5,-122.0,North America,,Yana,1579,False,False
yaqui,,475,yaq,yaq,{},27.5,-110.25,North America,,Yaqui,2515,True,True
yavapai,,170,yav,yuf,{},34.0,-113.333333333,North America,,Yavapai,1014,False,False
yawelmani,,344,ywl,yok,{},35.4166666667,-119.0,North America,,Yawelmani,1918,False,False
yokuts (yaudanchi),,344,yok,yok,{},36.0833333333,-119.083333333,North America,,Yokuts (Yaudanchi),1667,False,False
yucatec,,250,yct,yua,{},20.0,-89.0,North America,,Yucatec,1744,False,False
yuchi,,504,yuc,yuc,{},35.75,-86.75,North America,,Yuchi,2359,False,True
yuki,,484,yki,yuk,{},39.6666666667,-123.5,North America,,Yuki,623,False,False
yupik (central),,158,ypk,esu,{},59.5,-160.0,North America,,Yup'ik (Central),2365,False,True
yupik (chevak),,158,ych,esu,{},61.5,-165.75,North America,,Yup'ik (Chevak),775,False,False
yupik (norton sound),,158,yun,esu,{},64.0,-161.0,North America,,Yup'ik (Norton Sound),776,False,False
yurok,,16,yur,yur,{},41.3333333333,-124.0,North America,,Yurok,2407,False,True
zapotec (isthmus),,332,zai,zai,{},16.416667,-95.0,North America,,Zapotec (Isthmus),2015,False,False
zapotec (ixtlan),,332,zpi,zpd,{},17.25,-96.5,North America,,Zapotec (Ixtlan),262,False,False
zapotec (juarez),,332,zaj,zaa,{},17.5,-96.5833333333,North America,,Zapotec (Juárez),493,False,False
zapotec (mitla),,332,zap,zaw,{},16.8,-96.25,North America,,Zapotec (Mitla),1820,False,False
zapotec (mixtepec),,332,zam,zpm,{},16.3333333333,-96.3333333333,North America,,Zapotec (Mixtepec),494,False,False
zapotec (quiegolani),,332,zaq,zpi,{},16.1666666667,-96.0833333333,North America,,Zapotec (Quiegolani),852,False,False
zapotec (san lucas quiavini),,332,zsq,zab,{},16.9,-96.4666666667,North America,,Zapotec (San Lucas Quiaviní),967,False,False
zapotec (texmelucan),,332,zte,zpz,{},16.5,-97.1666666667,North America,,Zapotec (Texmelucan),778,False,False
